;101;102;103;104;105;106;107;108;109
101;0;0;0;67;0;0;0;618;931
102;0;0;69;62;627;0;0;0;551
103;0;150;0;0;137;0;0;0;0
104;0;0;0;0;341;95;95;285;646
105;0;399;133;160;0;0;0;0;0
106;0;67;0;0;0;0;0;0;0
107;0;19;171;0;0;0;0;0;0
108;912;0;0;95;0;0;0;0;168
109;459;0;0;665;229;46;46;23;0
